,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
5997,Parking,30382.0,2003.0,1.0,8.205740320903269,70.78609424401589,38.468685656451036
5998,Public services,283.0,1996.0,7.0,15.479722320671195,70.38688969011002,12.958534949571114
5999,Park,13521.0,1963.0,1.0,21.692836208621042,71.29759355838327,0.0197319881440948
6000,Sports Stadium,82716.0,1952.0,27.0,25.075584311937067,25.5083874959562,307.0125699340839
6001,Social/Meeting Hall,91122.0,1928.0,25.0,15.468497850830941,61.39897789081424,99.61605726566643
6002,Animal Shelter,66925.0,1931.0,6.0,9.61022343982344,77.15753040483212,35.361551783424986
6003,Other - Lodging/Residential,10776.0,1925.0,9.0,15.865433987762584,61.98876135587019,28.0387603959165
6004,Other - Lodging/Residential,3862.0,2010.0,9.0,15.564075851368134,62.60542861791401,17.475846968092164
6005,"Community Center, Community Centers",24753.0,2008.0,1.0,22.218980582045123,70.92789715591753,58.65575152242779
6006,Hospital,155105.0,1972.0,10.0,9.696382045100018,70.25924793935813,243.44161109803593
6007,Senior Care Community,21339.0,1977.0,6.0,15.433346350887273,61.6529071786035,11.209386759995443
6008,Support,58882.0,1975.0,14.0,13.22602666470429,64.23395098767185,445.0723771201102
6009,Student Union,24637.0,1997.0,3.0,9.588972903676359,84.17497873648375,115.37065396614537
6010,Research,287920.0,1914.0,12.0,13.521607743840054,62.24859756086604,308.5280419768172
6011,Campsites,283.0,2001.0,1.0,9.979271882959905,84.17497873648375,0.0197319881440948
6012,Museum,89914.0,1982.0,11.0,22.232907688844755,70.92832958052051,83.35302903716419
6013,Patient Care,156603.0,1970.0,11.0,11.68286718689937,62.52333707955638,106.65928085543398
6014,Lodging/residential,59810.0,1914.0,11.0,15.016335281471571,70.68820049684622,0.0197319881440948
6015,Residence Hall,387994.0,2005.0,7.0,22.177149479508564,70.78900450125437,36.493373769683686
6016,Housing,14615.0,1953.0,6.0,13.407671870662227,62.65586666383962,185.67692604085462
6017,Museum,726332.0,1987.0,24.0,23.70261712458607,71.07148874457471,136.7095035566733
6018,Dining,126045.0,1963.0,8.0,10.333610628892918,63.16434071172303,174.0684354658375
6019,Swimming Pool,28201.0,1928.0,14.0,15.40968442447962,62.61350051643236,156.54159059538972
6020,Other - Public Services,13070.0,1920.0,2.0,15.831190884233656,62.89957575314866,21.500047629931494
6021,"Community Center, Community Centers",18421.0,1967.0,1.0,23.303055718539273,70.9048228746005,51.479713692016645
6022,College Classroom,256551.0,1915.0,21.0,22.17848072983701,71.3165957872235,718.2078652865351
6023,Office,40206.0,1945.0,8.0,9.510178233289883,64.07344172219393,13.982577799022636
6024,Laboratory,80486.0,1944.0,2.0,10.22172114346826,43.58301673303396,31.222585807783833
6025,Community Center,283.0,1951.0,1.0,10.4211841807862,84.17497873648375,3.2156039629571396
6026,Theater,808966.0,1907.0,11.0,21.539893542075237,71.82103636757414,1236.81802309153
6027,Other - Lodging/Residential,7574.0,1906.0,9.0,15.553875625774635,62.10092861812934,2.300196833321319
6028,Athletic Field,11119.0,1964.0,10.0,22.652343034226586,26.54142650753834,23.44040194600442
6029,Sports Arena,238090.0,1916.0,29.0,10.194641253455245,63.62495821659284,136.82072855176912
6030,garage,861524.0,1908.0,22.0,22.275314123815193,63.52291752142135,189.09883107115445
6031,Animal Shelter,52492.0,1952.0,1.0,10.29001128280993,84.17497873648375,36.25616641204269
6032,Public services,87028.0,1959.0,5.0,15.009292980174145,71.23671996008127,138.90141554346405
6033,Retail,151557.0,1956.0,5.0,21.891342902724766,71.66147209826993,188.82310664488813
6034,Athletic,130289.0,1963.0,7.0,13.055511459303853,62.72438755825215,167.3452195484438
6035,Fire Station,12109.0,1944.0,11.0,15.557651542225122,61.66718502398685,23.016720457720986
6036,"Fire Station, Fire Stations",23319.0,1975.0,1.0,22.815467205063474,70.74646720971327,42.03471617478652
6037,College Laboratory,203523.0,1937.0,33.0,22.39811805900201,62.65106031332402,180.05276292140002
6038,Education,13382.0,1959.0,9.0,15.335929110827472,71.91964478941337,34.0498075252009
6039,Library,18597.0,1935.0,14.0,15.394090354999634,62.04410978211121,18.30376397321613
6040,Classroom,9754.0,2003.0,3.0,10.724827931713316,71.1774121559848,21.40305690403013
6041,Primary/Secondary Classroom,9000.0,1920.0,2.0,10.737841193919923,84.17497873648375,0.0197319881440948
6042,Parking Garage,80929.0,2004.0,7.0,24.706242032826633,25.5083874959562,2.7706962934118877
6043,Maintenance Repair Shop,29518.0,1959.0,11.0,9.24336256823838,84.17497873648375,13.981289449863148
6044,Police Station,29948.0,1949.0,7.0,15.52287115910491,60.79618567991435,208.5803244139439
6045,Hospital (General Medical & Surgical),419415.0,1916.0,27.0,15.739455223870255,62.0578751515506,1643.4296984871323
6046,Other - Recreation,283.0,1921.0,9.0,15.782961445878865,61.35650710086021,43.74140180929556
6047,Office,18366.0,1936.0,5.0,9.251763030126362,84.17497873648375,68.1353779021629
6048,Residence Hall,352839.0,2012.0,30.0,23.096431431971755,71.37210087539803,280.66096722060644
6049,Retail,305517.0,1998.0,7.0,22.33217206124513,71.54200468199187,123.69930915328916
6050,Warehouse (Conditioned),177610.0,1969.0,4.0,8.79980745677349,73.99817953620446,62.01379076551284
6051,K-12 School,165349.0,1913.0,24.0,15.620114005987524,61.5089804186895,149.19541192948586
6052,Office,22568.0,2003.0,10.0,23.697084217648822,26.49681458175962,152.40620721111253
6053,Dining,15224.0,2001.0,4.0,12.86684228043681,62.82280324245108,71.74912058576257
6054,Gymnasium,88032.0,1949.0,6.0,24.50529253111189,25.59819472165585,41.91139218405158
6055,Student Union,463297.0,1956.0,2.0,25.075584311937067,27.92537953845679,100.89738488662708
6056,Greenhouse,24345.0,1977.0,1.0,10.54369605171737,84.17497873648375,22.027318933644203
6057,Student Union,225515.0,1967.0,12.0,11.694215166150842,77.72953021297997,374.00921606618084
6058,Residence Hall/Dormitory,80327.0,1908.0,3.0,12.06605732294948,48.12403661147221,42.05081305241882
6059,Sports Facility,30587.0,1945.0,1.0,12.030727573361816,43.97450603475503,95.69365852298165
6060,Sports Facility,14300.0,1921.0,2.0,11.657330110878457,44.75715587159884,42.1253928993053
6061,Support,342092.0,1996.0,12.0,11.138535085481399,63.11228055999486,369.4807558418207
6062,Office,77689.0,2011.0,10.0,15.182869246068279,62.99224390751253,93.71492966918811
6063,"Community Center, Community Centers",17149.0,2011.0,1.0,24.826627133739642,70.7268358629936,54.46536550295517
6064,Sports Facility,27726.0,1920.0,1.0,11.643532223378275,45.4996780614425,0.0197319881440948
6065,Hospital,106779.0,1948.0,7.0,12.485996368997599,72.9802468618047,243.04061081058146
6066,Education,11221.0,2003.0,5.0,15.132571755958153,71.08021127811683,50.49390536907208
6067,Support,49476.0,1972.0,6.0,13.130109566135593,64.09284579029318,129.43364626935232
6068,Other,16181.0,1971.0,2.0,22.385318328542436,72.3726497565655,0.0197319881440948
6069,Maintenance Repair Shop,79520.0,1915.0,16.0,9.833449288590046,64.63127864630133,36.08881756202486
6070,Central Plant,283.0,1988.0,4.0,24.57253910734381,71.81529070429137,36.562014582641496
6071,Data Center,57448.0,1999.0,3.0,22.24534691057615,62.67870182221911,68.59954190708285
6072,"Fire Station, Fire Stations",19901.0,2006.0,1.0,24.162643877671442,71.22138611909341,21.52403398060695
6073,Housing,67647.0,1970.0,11.0,12.912343503414641,62.37443032395675,128.41907184093577
6074,College Laboratory,48014.0,1975.0,21.0,23.05129834769009,25.5083874959562,132.1316643277005
6075,Other - Lodging/Residential,10584.0,1947.0,9.0,15.604080606916606,61.88313932852383,40.7811945047922
6076,Other - Public Services,16442.0,1908.0,4.0,15.700345221511213,62.92166372606485,10.450390203469095
6077,Residence Hall,79520.0,2003.0,18.0,23.211206616349454,71.404842339533,165.13494626784842
6078,Multifamily Housing,47184.0,1956.0,6.0,15.230218402135414,61.83808940433632,9.951513990602756
6079,K-12 School,91095.0,1980.0,11.0,15.76226153704843,61.46651372590912,286.3792081353815
6080,College Laboratory,212067.0,1940.0,8.0,9.746750320133991,63.29438251594159,749.4022925601632
6081,Academic,110832.0,1990.0,6.0,10.142116377236944,70.6534115000128,31.216249606914523
6082,Non-Refrigerated Warehouse,37959.0,1972.0,13.0,15.552834427596721,62.49240233244085,57.60954034342429
6083,Lab Building,440886.0,1922.0,8.0,10.050526866040979,63.40714807529999,1268.5178458922542
6084,Residence Hall,140014.0,2010.0,4.0,22.80613142397913,71.45903428936657,166.30284259420833
6085,Other - Entertainment/Public Assembly,8213.0,1971.0,2.0,15.360110183859383,63.22385347600078,0.0197319881440948
6086,Community Center,283.0,1934.0,2.0,10.090000494750026,83.3517040327722,0.0197319881440948
6087,Multifamily Housing,95782.0,2011.0,3.0,15.813300775754811,62.14928814408186,0.0197319881440948
6088,Theater,27497.0,1996.0,10.0,9.760408505519647,63.13832248839702,230.05868435442912
6089,Police Station,129238.0,1964.0,14.0,15.569595797675527,61.5229232469628,160.75263621176103
6090,Lodging/residential,81156.0,1970.0,6.0,15.1089060996319,71.24056628267222,18.653632557599206
6091,Primary/Secondary Classroom,21059.0,1969.0,1.0,11.794115441883857,84.17497873648375,0.0197319881440948
6092,Research,193515.0,1990.0,7.0,12.694060005149641,62.78607581199463,501.19371695083896
6093,Greenhouse,71636.0,1978.0,2.0,10.55925819625163,84.17497873648375,128.3320514428422
6094,Other - Lodging/Residential,283.0,1975.0,8.0,15.65920482130132,62.55210829263189,83.20451373099283
6095,Office,16767.0,1963.0,10.0,24.58670638417933,29.59678747434077,28.532538321397034
6096,Hospital,3204.0,1972.0,4.0,12.321654371837884,72.54051534024845,181.52588030697822
6097,Gymnasium,60482.0,1902.0,2.0,10.038460007295408,84.17497873648375,30.988523937284537
6098,Community Center,733.0,1977.0,1.0,10.02001652043184,84.17497873648375,0.0197319881440948
6099,Auditorium,151243.0,1985.0,12.0,9.259251907757747,63.2274442097259,175.67211817455612
6100,Museum,43768.0,1910.0,9.0,23.319525180606544,28.04247677339824,16.858987883104305
6101,Dormitory,93801.0,1947.0,7.0,9.575936265898891,74.39940886592052,16.544504501633636
6102,Parking Garage,538145.0,1998.0,16.0,25.075584311937067,61.709527850428,41.68856287443016
6103,Hotel,12983.0,1973.0,1.0,22.65331366107328,71.56661904708926,0.0197319881440948
6104,Primary/Secondary Classroom,15423.0,1982.0,1.0,10.328233397001636,83.28256771629216,0.0197319881440948
6105,Manufacturing Facility,234164.0,1956.0,16.0,11.138159750079318,63.76775818058809,118.95544532285174
6106,Entertainment/public assembly,12832.0,1945.0,3.0,14.938823574321841,70.86647416523427,5.146043287221669
6107,Patient Care,93308.0,1969.0,7.0,12.109255095575017,61.85817663956052,44.27565777256879
6108,garage,125875.0,1968.0,23.0,21.489153382299616,63.31445764255437,69.10664152076892
6109,College Laboratory,84499.0,1942.0,2.0,22.16293464220547,63.67269767921108,175.19630736320437
6110,Parking,25945.0,2009.0,1.0,15.123363995059998,71.3073182291532,0.0197319881440948
6111,Conference Center,64041.0,2003.0,10.0,8.743854405022327,29.51697713934553,381.966465271916
6112,Support,76700.0,1962.0,9.0,13.071136619584315,64.02388172436069,985.6498442092875
6113,Police Station,26417.0,1964.0,8.0,15.574472491572859,61.40651786095924,169.06891134018815
6114,Community Center,11408.0,1967.0,1.0,9.944576827277832,84.17497873648375,0.0197319881440948
6115,Classroom,89647.0,1964.0,7.0,23.45965702115428,71.51327658591381,75.76285901725814
6116,College Laboratory,850133.0,1938.0,21.0,23.599535296907113,26.5694707510641,1106.1845193409508
6117,Multifamily Housing,18744.0,2003.0,6.0,15.505649550527286,61.64219197204021,28.3680447983311
6118,Office,37398.0,1967.0,8.0,11.046878463076462,63.19252253539378,26.784778768135794
6119,Primary/Secondary Classroom,18333.0,1979.0,1.0,12.609478220834054,84.17497873648375,16.371127289230376
6120,Park,283.0,2004.0,4.0,23.44089966889782,71.32988252769125,0.0197319881440948
6121,Restaurant,27247.0,2002.0,11.0,24.746208731173084,25.5083874959562,36.33458824095918
6122,College Laboratory,151811.0,1964.0,8.0,21.64983008881012,63.40162420724818,480.6332771023083
6123,Police Station,31659.0,1983.0,4.0,15.74814864296725,61.53235962319923,102.8044398398582
6124,"Community Center, Community Centers",27044.0,2003.0,1.0,22.194481130735866,71.54469277786423,45.365417334165116
6125,Residence Hall/Dormitory,16290.0,1928.0,1.0,11.02139020781546,41.92265081723938,36.237029675555235
6126,Office,24124.0,1960.0,10.0,9.656874306014492,63.50079549074916,30.84517206619257
6127,"Fire Station, Fire Stations",18425.0,1908.0,1.0,23.04595254606489,71.48924752693758,51.727053362757154
6128,Education,296530.0,1926.0,9.0,15.479249701288031,71.38647233616047,81.93044450335111
6129,Urgent Care Center/Clinic/Other Outpatient Office,22110.0,2017.0,4.0,24.840047723844236,25.5083874959562,57.21623086869991
6130,Multifamily Housing,20708.0,1976.0,5.0,15.323833081549544,62.6540801497987,32.71637120817391
6131,College Classroom,69771.0,1980.0,6.0,9.016209292780962,63.14116717069798,36.61795845758588
6132,Greenhouse,13455.0,1962.0,3.0,11.616620451605007,84.02753793913278,31.642297044442287
6133,Maintenance Repair Shop,62587.0,1973.0,11.0,9.39094798377346,62.49541657874277,47.69757078093568
6134,Office,61854.0,2004.0,9.0,15.368169473798222,63.33405252188382,110.74195552002348
6135,Recreation Center,8463.0,1912.0,1.0,22.27675508308415,70.82712251911417,3.1596456778196185
6136,Athletic Field,18159.0,1988.0,2.0,21.018637330026248,72.6954878045247,89.40684866996708
6137,College Classroom,100996.0,1983.0,25.0,24.14847365714596,25.5083874959562,68.90457390643951
6138,Office,63137.0,1973.0,9.0,23.697119410121402,63.12760135556469,43.88516295906098
6139,Primary/Secondary Classroom,24732.0,1951.0,2.0,10.72296595093152,83.47200913694155,0.055624645797593075
6140,Office,187377.0,2010.0,9.0,9.771865433559665,62.95459545436773,175.83855826385766
6141,College Classroom,72197.0,1966.0,8.0,23.61538276167814,27.51058398157108,27.276104818727106
6142,Other - Public Services,8096.0,1914.0,10.0,16.05609465672181,61.64948303888571,32.13678447720253
6143,Primary/Secondary Classroom,8539.0,1915.0,1.0,10.154289363279462,83.84402637598741,0.0197319881440948
6144,Laboratory,24726.0,1971.0,5.0,13.021389139281819,62.89101419665124,0.0197319881440948
6145,Office,454253.0,1974.0,10.0,9.368790903924145,63.05820686690705,67.8066271115394
6146,College Classroom,202878.0,1961.0,21.0,22.901147927975565,25.5083874959562,1034.0984864675743
6147,Research,75854.0,1939.0,8.0,12.839936582021137,63.60421620180401,342.76567643091346
6148,"Fire Station, Fire Stations",54811.0,1969.0,1.0,22.8309817528032,71.78966345585586,0.0197319881440948
6149,Athletic,708973.0,1969.0,22.0,13.612935187725816,62.81312520613285,119.47963303105715
6150,Parking: Enclosed Garage,66949.0,1921.0,4.0,9.409588142829657,64.10384040946693,7.2337796062060065
6151,Other/Specialty Hospital,283.0,1925.0,9.0,15.433220812791228,61.59323169800062,36.07778769422645
6152,School,8258.0,1947.0,2.0,10.7547338557853,82.68361500990456,26.981808170519578
6153,Greenhouse,10849.0,1972.0,1.0,10.08486608368933,84.17497873648375,22.00891205396596
6154,Swimming Pool,42987.0,1973.0,6.0,15.615807234515563,62.03827727250474,71.7394435410895
6155,Museum,65921.0,1916.0,8.0,21.557606544309216,63.54061087319229,71.74276549654843
6156,Library,42907.0,1966.0,8.0,15.472152746471524,62.16641074492999,20.667540394096008
6157,Office,40533.0,1976.0,7.0,23.177473071666782,84.17497873648375,23.873576246383777
6158,Primary/Secondary Classroom,13444.0,1978.0,2.0,9.843772643208958,84.17497873648375,0.0197319881440948
6159,Police Station,21924.0,1913.0,19.0,15.760434607869557,60.91375129770024,131.11568018486577
6160,Gymnasium,69274.0,1943.0,6.0,9.060611347146303,63.38490042235701,121.41815110101349
6161,Hospital,283.0,1945.0,6.0,9.755898611268695,73.4709241456027,134.0782073648212
6162,Academic,125682.0,1950.0,1.0,10.825644248554058,44.35265779739336,383.6239191731984
6163,Office,88247.0,1914.0,9.0,9.445396493054114,64.05018089673727,95.0081533173913
6164,Conference Center,14625.0,2007.0,10.0,8.28967437202201,63.18460921029953,136.50437278261418
6165,Multifamily Housing,20868.0,1920.0,11.0,15.264490248610555,62.2500100066105,50.17962818820405
6166,Primary/Secondary Classroom,8355.0,1916.0,2.0,10.38542236117921,84.17497873648375,0.0197319881440948
6167,Retail,55353.0,1933.0,8.0,9.156850084542034,71.98751203354087,339.5928853262934
6168,Primary/Secondary Classroom,4424.0,1971.0,2.0,10.092117133789293,84.17497873648375,0.0197319881440948
6169,Lodging/residential,105249.0,2008.0,9.0,15.13812415363227,71.08168360866107,104.38756523113747
6170,Public services,264023.0,2017.0,5.0,14.891037620063859,70.51038282898398,25.21664246707384
6171,Student Union,15298.0,1960.0,5.0,22.906948227407334,26.92762939528176,129.60136823115033
6172,Parking: Enclosed Garage,36160.0,1907.0,8.0,9.037471485210007,64.76631285661769,48.015325665713384
6173,Parking: Open Air Ramp,78759.0,1981.0,2.0,12.657612250706771,62.99167685136239,0.0197319881440948
6174,Conference Center,10450.0,1915.0,7.0,21.271031544431825,72.31524789290441,34.425354489559126
6175,Industrial,283.0,1951.0,2.0,11.047910706556276,84.17497873648375,27.662281247848107
6176,Academic,80223.0,1916.0,4.0,11.22221509266023,43.8345745906907,344.6053386062672
6177,Stadium,249808.0,2006.0,11.0,15.837020628765735,62.72810027434826,31.61930249401611
6178,Residence Hall/Dormitory,12893.0,1914.0,2.0,10.649348087393456,46.14943852824295,15.930011804037864
6179,Technology/science,12702.0,1953.0,1.0,8.867945796670162,71.63888818985214,60.96998180465194
